#,Ejercicio,Proveedor,Contrato,Orden,Trimestre,"Número de factura",Monto,"Fecha de erogación","Archivo de factura en PDF","Archivo de factura en XML","Fecha de validación","Área responsable de la información","Fecha de validación",Año,"Fecha de actualización",Nota,Estatus
12,2016,"Televisión y Radio Caribe S.A. de C.V.",010/2016,"Sin orden de compra","4o Trimestre (Octubre-Diciembre)","octubre 5319, noviembre 5474, diciembre 5547",$0.00,31.12.2016,,,11.08.2016,"Dirección Administrativa/UV",2016,31.08.2016,,Activo
13,2016,"Turquesa Organización S.A. de C.V.",011/2016,"Sin orden de compra","3er Trimestre (Julio-Septiembre)","julio 1390, agosto 1407, septiembre 1449",$0.00,30.09.2016,,,11.08.2017,"Dirección Administrativa/UV",2016,11.08.2017,,Activo
14,2016,"Turquesa Organización S.A. de C.V.",011/2016,"Sin orden de compra","4o Trimestre (Octubre-Diciembre)","octubre 1458, noviembere 1524, diciembre 1528.",$0.00,31.12.2016,,,11.08.2017,"Dirección Administrativa/UV",2016,11.08.2017,,Activo
15,2016,"Grupo Informático Cancun Caribe  SA de CV",014/2016,"Sin orden de compra","3er Trimestre (Julio-Septiembre)",9136/septiembre,$0.00,30.09.2016,,,01.04.2016,"Dirección Administrativa/UV",2016,05.04.2017,,Activo
16,2016,"Jesús Cruz Martínez",067/2016,"Sin orden de compra","4o Trimestre (Octubre-Diciembre)",004/noviembre,$0.00,30.11.2016,,,01.04.2017,"Dirección Administrativa/UV",2016,05.04.2017,,Activo
17,2016,"Jesús Cruz Martínez",067/2016,"Sin orden de compra","4o Trimestre (Octubre-Diciembre)",005/diciembre,$0.00,31.12.2016,,,01.04.2017,"Dirección Administrativa/UV",2016,05.04.2017,,Activo
18,2016,"Telecable de Tulum  S.A. de C.V.",191/2016,"Sin orden de compra","4o Trimestre (Octubre-Diciembre)",072/noviembre,$0.00,30.11.2016,,,01.04.2017,"Dirección Administrativa/UV",2016,05.04.2017,,Activo
19,2016,"Telecable de Tulum  S.A. de C.V.",191/2016,"Sin orden de compra","4o Trimestre (Octubre-Diciembre)",073/diciembre,$0.00,31.12.2016,,,01.04.2017,"Dirección Administrativa/UV",2016,05.04.2017,,Activo
20,2016,"Promocenter Comunicación S.A. de C.V.",0002/2016,"Sin orden de compra","4o Trimestre (Octubre-Diciembre)",235/diciembre,$0.00,31.12.2016,,,01.04.2017,"Dirección Administrativa/UV",2016,05.04.2017,,Activo
21,2016,"Novedades de Quintana Roo S.A. de C.V.",0003/2016,"Sin orden de compra","4o Trimestre (Octubre-Diciembre)",44853/noviembre,$0.00,30.11.2016,,,01.04.2017,"Dirección Administrativa/UV",2016,05.04.2017,,Activo
22,2016,"Novedades de Quintana Roo S.A. de C.V.",0003/2016,"Sin orden de compra","4o Trimestre (Octubre-Diciembre)",45380/diciembre,$0.00,31.12.2016,,,01.04.2017,"Dirección Administrativa/UV",2016,05.04.2017,,Activo
23,2016,"Crea Actividad Vera S.A. de C.V.",0005/2016,"Sin orden de compra","4o Trimestre (Octubre-Diciembre)",04654/diciembre,$0.00,31.12.2016,,,01.04.2017,"Dirección Administrativa/UV",2016,05.04.2017,,Activo
24,2016,"Editora de Medios Mapa S.A. de C.V",0006/2016,"Sin orden de compra","4o Trimestre (Octubre-Diciembre)",0268/diciembre,$0.00,31.12.2016,,,01.04.2017,"Dirección Administrativa/UV",2016,05.04.2017,,Activo
25,2016,"Pedro Celestino Canche Herrera",0008/2016,"Sin orden de compra","4o Trimestre (Octubre-Diciembre)",0139/diciembre,$0.00,31.12.2016,,,01.04.2017,"Dirección Administrativa/UV",2016,05.04.2017,,Activo
26,2016,"María Isabel Arvide Limón",001/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","Enero 143 y 144",$0.00,31.01.2016,,,08.08.2017,"Dirección Administrativa/2016",2016,08.08.2017,,Activo
27,2016,"María Isabel Arvide Limón",001/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","febrero 147 y 153",$0.00,29.02.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
28,2016,"María Isabel Arvide Limón",001/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","marzo 148 y 154",$0.00,31.03.2016,,,08.08.2017,Información/UV,2016,08.08.2017,,Activo
29,2016,"María Isabel Arvide Limón",001/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)","abril 149 y 155",$0.00,30.04.2016,,,08.08.2017,Información/UV,2016,08.08.2017,,Activo
30,2016,"María Isabel Arvide Limón",001/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)","mayo 150 y 156",$0.00,31.05.2016,,,08.08.2017,Información/UV,2016,08.08.2017,,Activo
31,2016,"María Isabel Arvide Limón",001/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)","junio 151 y 157",$0.00,30.06.2016,,,08.08.2017,Información/UV,2016,08.08.2017,,Activo
32,2016,"María Isabel Arvide Limón",001/2016,"Sin orden de compra","3er Trimestre (Julio-Septiembre)","julio 152 y 158",$0.00,31.07.2016,,,08.08.2017,Información/UV,2016,08.08.2017,,Activo
33,2016,"María Isabel Arvide Limón",001/2016,"Sin orden de compra","3er Trimestre (Julio-Septiembre)","agosto 170 y 169",$0.00,31.08.2016,,,08.08.2017,Información/UV,2016,08.08.2017,,Activo
34,2016,"María Isabel Arvide Limón",001/2016,"Sin orden de compra","3er Trimestre (Julio-Septiembre)","septiembre 180 y 179",$0.00,30.09.2016,,,08.08.2017,Información/UV,2016,08.08.2017,,Activo
35,2016,"Compañía Editorial  del Sureste SA DE CV",002/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","ENERO 3549",$0.00,31.01.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
36,2016,"Compañía Editorial  del Sureste SA DE CV",002/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","FEBRERO 3585",$0.00,29.02.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
37,2016,"Compañía Editorial  del Sureste SA DE CV",002/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","MARZO 3630",$0.00,31.03.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
38,2016,"Compañía Editorial  del Sureste SA DE CV",002/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)","ABRIL 3674",$0.00,30.04.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
39,2016,"Compañía Editorial  del Sureste SA DE CV",002/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)","MAYO 3724",$0.00,31.05.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
40,2016,"Compañía Editorial  del Sureste SA DE CV",002/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)","JUNIO 3810",$0.00,30.06.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
41,2016,"Compañía Editorial  del Sureste SA DE CV",002/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)","JULIO 3878",$0.00,31.07.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
42,2016,"Compañía Editorial  del Sureste SA DE CV",002/2016,"Sin orden de compra","3er Trimestre (Julio-Septiembre)","AGOSTO 3942",$0.00,31.08.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
43,2016,"Compañía Editorial  del Sureste SA DE CV",002/2016,"Sin orden de compra","3er Trimestre (Julio-Septiembre)","SEPTIEMBRE 3987",$0.00,30.09.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
44,2016,"Cesar Omar Romero Vara",003/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","ENERO 056",$0.00,31.01.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
45,2016,"Cesar Omar Romero Vara",003/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","FEBRERO 057",$0.00,29.02.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
46,2016,"Cesar Omar Romero Vara",003/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","MARZO 059",$0.00,31.03.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
47,2016,"Cesar Omar Romero Vara",003/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)","ABRIL 061",$0.00,30.04.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
48,2016,"Cesar Omar Romero Vara",003/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)","MAYO 063",$0.00,31.05.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
49,2016,"Cesar Omar Romero Vara",003/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)","JUNIO 065",$0.00,30.06.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
50,2016,"Cesar Omar Romero Vara",003/2016,"Sin orden de compra","3er Trimestre (Julio-Septiembre)","JULIO 067",$0.00,31.07.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
51,2016,"Cesar Omar Romero Vara",003/2016,"Sin orden de compra","3er Trimestre (Julio-Septiembre)","AGOSTO 070",$0.00,31.08.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
52,2016,"Cesar Omar Romero Vara",003/2016,"Sin orden de compra","3er Trimestre (Julio-Septiembre)","SEPTIEMBRE 072",$0.00,30.09.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
53,2016,"Julián Eduardo Puente Sánchez",004/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","ENERO 234",$0.00,31.01.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
54,2016,"Julián Eduardo Puente Sánchez",004/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","FEBRERO 239",$0.00,29.02.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
55,2016,"Julián Eduardo Puente Sánchez",004/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","MARZO 249",$0.00,31.03.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
56,2016,"Julián Eduardo Puente Sánchez",004/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)","ABRIL 260",$0.00,30.04.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
57,2016,"Julián Eduardo Puente Sánchez",004/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)","MAYO 266",$0.00,31.05.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
58,2016,"Julián Eduardo Puente Sánchez",004/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)","JUNIO 281",$0.00,30.06.2016,,,08.08.2017,"Diección Administrativa",2016,08.08.2017,,Activo
59,2016,"Julián Eduardo Puente Sánchez",004/2016,"Sin orden de compra","3er Trimestre (Julio-Septiembre)","JULIO 293",$0.00,31.07.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
60,2016,"Julián Eduardo Puente Sánchez",004/2016,"Sin orden de compra","3er Trimestre (Julio-Septiembre)","AGOSTO 305",$0.00,31.08.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
61,2016,"Organización Editorial Millastro S.A. de C.V.",005/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","ENERO 1222",$0.00,31.01.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
62,2016,"Organización Editorial Millastro S.A. de C.V.",005/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","FEBRERO 1304",$0.00,29.02.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
63,2016,"Organización Editorial Millastro S.A. de C.V.",005/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","MARZO 1369",$0.00,31.03.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
64,2016,"Organización Editorial Millastro S.A. de C.V.",005/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)","ABRIL 1417",$0.00,30.04.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
65,2016,"Organización Editorial Millastro S.A. de C.V.",005/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)","MAYO 1463",$0.00,31.05.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
66,2016,"Organización Editorial Millastro S.A. de C.V.",005/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)","JUNIO 1561",$0.00,30.06.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
67,2016,"Organización Editorial Millastro S.A. de C.V.",005/2016,"Sin orden de compra","3er Trimestre (Julio-Septiembre)","JULIO 1698",$0.00,31.07.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
68,2016,"Organización Editorial Millastro S.A. de C.V.",005/2016,"Sin orden de compra","3er Trimestre (Julio-Septiembre)","AGOSTO 1750",$0.00,31.08.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
69,2016,"Publicidad Impresa del Sureste S.A. de C.V.",006/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","ENERO 5186",$0.00,31.01.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
70,2016,"Publicidad Impresa del Sureste S.A. de C.V.",006/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","FEBRERO 5280",$0.00,29.02.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
71,2016,"Publicidad Impresa del Sureste S.A. de C.V.",006/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","MARZO 5415",$0.00,31.03.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
72,2016,"Publicidad Impresa del Sureste S.A. de C.V.",006/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)","ABRIL 5484",$0.00,30.04.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
73,2016,"Publicidad Impresa del Sureste S.A. de C.V.",006/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)","MAYO 5569",$0.00,31.05.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
74,2016,"Publicidad Impresa del Sureste S.A. de C.V.",006/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)","JUNIO 5642",$0.00,30.06.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
75,2016,"Publicidad Impresa del Sureste S.A. de C.V.",006/2016,"Sin orden de compra","3er Trimestre (Julio-Septiembre)","JULIO 5773",$0.00,31.07.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
76,2016,"Publicidad Impresa del Sureste S.A. de C.V.",006/2016,"Sin orden de compra","3er Trimestre (Julio-Septiembre)","AGOSTO 5797",$0.00,31.08.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
77,2016,"Publicidad Impresa del Sureste S.A. de C.V.",006/2016,"Sin orden de compra","3er Trimestre (Julio-Septiembre)","SEPTIEMBRE 5802",$0.00,30.09.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
78,2016,"Talina y Jonathan S.A. de C.V.",008/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","ENERO 582",$0.00,31.01.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
79,2016,"Talina y Jonathan S.A. de C.V.",008/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","FEBRERO 589",$0.00,29.02.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
80,2016,"Talina y Jonathan S.A. de C.V.",008/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","MARZO 594",$0.00,31.03.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
81,2016,"Talina y Jonathan S.A. de C.V.",008/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)","ABRIL 600,",$0.00,30.04.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
82,2016,"Talina y Jonathan S.A. de C.V.",008/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)","MAYO 601",$0.00,31.05.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
83,2016,"Talina y Jonathan S.A. de C.V.",008/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)","JUNIO 606",$0.00,30.06.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
84,2016,"Talina y Jonathan S.A. de C.V.",008/2016,"Sin orden de compra","3er Trimestre (Julio-Septiembre)","JULIO 639",$0.00,31.07.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
85,2016,"Talina y Jonathan S.A. de C.V.",008/2016,"Sin orden de compra","3er Trimestre (Julio-Septiembre)","AGOSTO 671",$0.00,31.08.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
86,2016,"Talina y Jonathan S.A. de C.V.",008/2016,"Sin orden de compra","3er Trimestre (Julio-Septiembre)","SEPTIEMBRE 697",$0.00,30.09.2016,,,08.08.2017,"Dirección Administrativa",2016,08.08.2017,,Activo
87,2016,"Promotora Artística Cinco Estrellas S.A. de C.V.",009/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","ENERO 772",$0.00,31.01.2016,,,09.08.2017,"Dirección Administrativa",2016,09.08.2017,,Activo
88,2016,"Promotora Artística Cinco Estrellas S.A. de C.V.",009/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","FEBRERO 780",$0.00,29.02.2016,,,09.08.2017,"Dirección Administrativa",2016,09.08.2017,,Activo
89,2016,"Promotora Artística Cinco Estrellas S.A. de C.V.",009/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","MARZO 785",$0.00,31.03.2016,,,09.08.2017,"Dirección Administrativa",2016,09.08.2017,,Activo
90,2016,"Promotora Artística Cinco Estrellas S.A. de C.V.",009/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)","ABRIL 788",$0.00,30.04.2016,,,09.08.2017,"Dirección A",2016,09.08.2017,,Activo
91,2016,"Promotora Artística Cinco Estrellas S.A. de C.V.",009/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)","MAYO 793",$0.00,31.05.2016,,,09.08.2017,Dirección,2016,09.08.2017,,Activo
92,2016,"Promotora Artística Cinco Estrellas S.A. de C.V.",009/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)","JUNIO 795",$0.00,30.06.2016,,,09.08.2017,"Dirección Administrativa",2016,09.08.2017,,Activo
93,2016,"Promotora Artística Cinco Estrellas S.A. de C.V.",009/2016,"Sin orden de compra","3er Trimestre (Julio-Septiembre)","JULIO 830",$0.00,31.07.2016,,,09.08.2017,"Dirección Administrativa",2016,09.08.2017,,Activo
94,2016,"Promotora Artística Cinco Estrellas S.A. de C.V.",009/2016,"Sin orden de compra","3er Trimestre (Julio-Septiembre)","AGOSTO 862",$0.00,31.08.2016,,,09.08.2017,"Dirección Administrativa",2016,09.08.2017,,Activo
95,2016,"Promotora Artística Cinco Estrellas S.A. de C.V.",009/2016,"Sin orden de compra","3er Trimestre (Julio-Septiembre)","SEPTIEMBRE 888",$0.00,30.09.2016,,,09.08.2017,"Dirección Administrativa",2016,09.08.2017,,Activo
96,2016,"José Roberto López",050/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","Enero 025, febrero 026, marzo 027,",$0.00,31.03.2016,,,09.08.2017,"Dirección Administrativa",2016,09.08.2017,,Activo
97,2016,"Cecilio Paredes Soberano",052/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","ENERO 071",$0.00,31.01.2016,,,09.08.2017,"Dirección Administrativa/UV",2016,09.08.2017,,Activo
98,2016,"Cecilio Paredes Soberano",052/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","FEBRERO 073",$0.00,29.02.2016,,,09.08.2017,"Unidad Administrativa/UV",2016,09.08.2017,,Activo
99,2016,"Ismael Gómez Dantes",012/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","ENERO 15",$0.00,31.01.2016,,,09.08.2017,"Dirección Administrativa",2016,09.08.2017,,Activo
100,2016,"Ismael Gómez Dantes",012/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","FEBRERO 16",$0.00,29.02.2016,,,09.08.2017,"Dirección Administrativa",2016,09.08.2017,,Activo
101,2016,"Ismael Gómez Dantes",012/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","MARZO 17",$0.00,31.03.2016,,,09.08.2017,"Dirección Administrativa",2016,09.08.2017,,Activo
102,2016,"Xlalibre Multimedios S. de RL.",053/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","ENERO 097",$0.00,31.01.2016,,,09.08.2017,"Dirección Administrativa/UV",2016,09.08.2017,,Activo
103,2016,"Ismael Gómez Dantes",012/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)","ABRIL 18",$0.00,30.04.2016,,,09.08.2017,"Dirección Administrativa",2016,09.08.2017,,Activo
104,2016,"Ismael Gómez Dantes",012/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)","MAYO 19",$0.00,31.05.2016,,,09.08.2017,"Dirección Administrativa",2016,09.08.2017,,Activo
105,2016,"Ismael Gómez Dantes",012/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)","JUNIO 20",$0.00,30.06.2016,,,09.08.2017,Direc,2016,09.08.2017,,Activo
106,2016,"José Joaquín Pacheco Cabrera",110/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)",080,$0.00,31.01.2016,,,09.08.2017,"Dirección Administrativa/UV",2016,09.08.2017,,Activo
107,2016,"Xlalibre Multimedios S. de RL.",053/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","FEBRERO 098",$0.00,29.02.2016,,,09.08.2017,"Unidad Administrativa/UV",2016,09.08.2017,,Activo
108,2016,"Ismael Gómez Dantes",012/2016,"Sin orden de compra","3er Trimestre (Julio-Septiembre)","JULIO 21",$0.00,31.07.2016,,,09.08.2017,"Dirección Administrativa",2016,09.08.2017,,Activo
109,2016,"Xlalibre Multimedios S. de RL.",053/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","MARZO 103",$0.00,31.03.2016,,,09.08.2017,"Dirección Administrativa/UV",2016,09.08.2017,,Activo
110,2016,"Ismael Gómez Dantes",012/2016,"Sin orden de compra","3er Trimestre (Julio-Septiembre)","AGOSTO 22",$0.00,31.08.2016,,,09.08.2017,"DIRECCIÓN ADMINISTRATIVA",2016,09.08.2017,,Activo
111,2016,"Xlalibre Multimedios S. de RL.",053/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)",ABRIL110,$0.00,30.04.2016,,,09.08.2017,"Dirección Administrativa/UV",2016,09.08.2017,,Activo
112,2016,"José Joaquín Pacheco Cabrera",110/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)",082,$0.00,29.02.2016,,,09.08.2017,"Dirección Administrativa/UV",2016,09.08.2017,,Activo
113,2016,"Xlalibre Multimedios S. de RL.",053/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)","MAYO 115",$0.00,31.05.2016,,,09.08.2017,"Dirección Administrativa/UV",2016,09.08.2017,,Activo
114,2016,"José Joaquín Pacheco Cabrera",110/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)",084,$0.00,31.03.2016,,,09.08.2017,"Dirección Administrativa/UV",2016,09.08.2017,,Activo
115,2016,"María Elena Montiel Mora",013/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","ENERO 33",$0.00,31.01.2016,,,09.08.2017,"DIRECCIÓN ADMINISTRATIVA",2016,09.08.2017,,Activo
116,2016,"Xlalibre Multimedios S. de RL.",053/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)","JUNIO 129",$0.00,30.06.2016,,,09.08.2017,"Dirección Administrativa/UV",2016,09.08.2017,,Activo
117,2016,"José Joaquín Pacheco Cabrera",110/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)",086,$0.00,30.04.2016,,,09.08.2017,"Dirección Administrativa/UV",2016,09.08.2017,,Activo
118,2016,"María Elena Montiel Mora",013/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","FEBRERO 35",$0.00,29.02.2016,,,09.08.2017,"DIRECCIÓN ADMINISTRATIVA",2016,09.08.2017,,Activo
119,2016,"José Joaquín Pacheco Cabrera",110/2016,"Sin orden de compra","2o Trimestre (Abril-Junio)",088,$0.00,31.05.2016,,,09.08.2017,"Dirección Administrativa/UV",2016,09.08.2017,,Activo
120,2016,"María Elena Montiel Mora",013/2016,"Sin orden de compra","1er Trimestre (Enero-Marzo)","MARZO 36",$0.00,31.03.2016,,,09.08.2017,"Dirección Administrativa",2016,09.08.2017,,Activo
